560.1794
fit,sklearn,10000,3,10,0.061344146728515625,10
558.0399
fit,intel,10000,3,10,0.08370471000671387,10
18.466433
fit,sklearn,10000,3,1000,4.6621222496032715,10
19.258022
fit,intel,10000,3,1000,0.34940600395202637,10
2.218933
fit,sklearn,10000,3,5000,12.26433777809143,3
2.7182238
fit,intel,10000,3,5000,1.2341492176055908,10
39221.17
fit,sklearn,10000,50,10,1.078273057937622,10
39199.117
fit,intel,10000,50,10,0.06803226470947266,10
27452.55
fit,sklearn,10000,50,1000,6.454080104827881,10
27608.523
fit,intel,10000,50,1000,0.46528077125549316,10
12302.125
fit,sklearn,10000,50,5000,17.558605670928955,4
12490.208
fit,intel,10000,50,5000,1.5123016834259033,10
5603.325
fit,sklearn,100000,3,10,1.9094960689544678,10
5636.852
fit,intel,100000,3,10,0.08994126319885254,10
236.98322
fit,sklearn,100000,3,1000,102.64964890480042,10
240.30518
fit,intel,100000,3,1000,0.7603893280029297,10
70.192276
fit,sklearn,100000,3,5000,488.91116738319397,10
72.04605
fit,intel,100000,3,5000,4.021832466125488,10
394105.7
fit,sklearn,100000,50,10,3.387587785720825,10
394075.56
fit,intel,100000,50,10,0.13715744018554688,10
319813.94
fit,sklearn,100000,50,1000,106.65276455879211,10
319898.9
fit,intel,100000,50,1000,1.300243854522705,10
275681.38
fit,sklearn,100000,50,5000,580.6824698448181,10
276530.38
fit,intel,100000,50,5000,6.720427513122559,10
30708.736
fit,sklearn,500000,3,10,11.159371852874756,10
27970.7
fit,intel,500000,3,10,0.1550004482269287,10
1227.7368
fit,sklearn,500000,3,1000,1109.1069827079773,10
1238.1763
fit,intel,500000,3,1000,3.0428953170776367,10
